SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig
        584,2026-09-02,13:39:16.679,        108,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005036E+3,   2.950401E-1,   1.200134E+0,   1.547868E+3,   2.485607E-2,   1.196289E-1,   2.464369E+1,   4.818550E-3,   1.498135E+3,   7.148570E-2,   6.878326E+0,   6.661594E-5,   100,0,1,0
        585,2026-09-02,13:41:16.681,        109,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005150E+3,   2.461004E-1,   8.980713E-1,   1.547837E+3,   2.305045E-2,   1.416016E-1,   2.466141E+1,   4.352181E-3,   1.498165E+3,   5.901078E-2,   6.878412E+0,   6.114335E-5,   100,0,1,0
        586,2026-09-02,13:43:16.683,        110,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005116E+3,   3.353101E-1,   1.456299E+0,   1.547815E+3,   2.140804E-2,   1.019287E-1,   2.467893E+1,   4.287249E-3,   1.498162E+3,   8.063935E-2,   6.878475E+0,   5.719054E-5,   100,0,1,0
        587,2026-09-02,13:45:16.685,        111,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005282E+3,   3.565538E-1,   1.603760E+0,   1.547801E+3,   2.142341E-2,   9.667969E-2,   2.469557E+1,   4.195658E-3,   1.498203E+3,   8.743388E-2,   6.878519E+0,   5.731348E-5,   100,0,1,0
        588,2026-09-02,13:47:16.687,        112,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005426E+3,   1.651480E-1,   7.630005E-1,   1.547786E+3,   2.178981E-2,   1.151123E-1,   2.471286E+1,   4.058885E-3,   1.498242E+3,   3.990147E-2,   6.878562E+0,   5.763134E-5,   100,0,1,0
        589,2026-09-02,13:49:16.689,        113,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005387E+3,   2.592681E-1,   1.007568E+0,   1.547784E+3,   2.229855E-2,   1.151123E-1,   2.473259E+1,   6.563289E-3,   1.498239E+3,   6.132903E-2,   6.878573E+0,   5.893699E-5,   100,0,1,0
        590,2026-09-02,13:51:16.691,        114,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005256E+3,   8.903274E-1,   5.833374E+0,   1.547916E+3,   9.770543E-2,   3.170166E-1,   2.475460E+1,   6.609968E-3,   1.498214E+3,   2.098233E-1,   6.878228E+0,   2.590719E-4,   100,0,1,0
        591,2026-09-02,13:53:16.693,        115,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005564E+3,   3.104456E-1,   1.847961E+0,   1.547925E+3,   5.172931E-2,   3.123779E-1,   2.481051E+1,   1.769184E-2,   1.498298E+3,   7.696765E-2,   6.878221E+0,   1.387794E-4,   100,0,1,0
        592,2026-09-02,13:55:16.695,        116,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005622E+3,   1.270994E-2,   3.955078E-2,   1.547926E+3,   2.091851E-2,   9.790039E-2,   2.484677E+1,   5.522708E-3,   1.498317E+3,   3.775274E-3,   6.878229E+0,   5.623895E-5,   100,0,1,0
        593,2026-09-02,13:57:16.697,        117,          8,   1.233800E+2,   1.109740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005665E+3,   6.264770E-3,   2.484131E-2,   1.547896E+3,   1.330717E-2,   6.262207E-2,   2.486566E+1,   4.529779E-3,   1.498331E+3,   2.281435E-3,   6.878314E+0,   3.567071E-5,   100,0,1,0
        594,2026-09-02,14:10:24.164,        118,          8,   1.233800E+2,   1.209740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005033E+3,   3.466439E-3,   1.342773E-2,   1.544033E+3,   1.009284E-2,   4.760742E-2,   2.487333E+1,   4.868120E-3,   1.498179E+3,   1.762189E-3,   6.888594E+0,   2.698119E-5,   100,0,1,0
        595,2026-09-02,14:12:24.166,        119,          8,   1.233800E+2,   1.209740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005039E+3,   1.369763E-3,   5.249023E-3,   1.544038E+3,   1.115357E-2,   5.590820E-2,   2.489362E+1,   5.188572E-3,   1.498185E+3,   1.343732E-3,   6.888585E+0,   2.941922E-5,   100,1,1,1
        596,2026-09-02,14:14:24.168,        120,          8,   1.233800E+2,   1.209740E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005041E+3,   6.117421E-4,   2.807617E-3,   1.544050E+3,   1.046384E-2,   4.760742E-2,   2.491519E+1,   5.590967E-3,   1.498190E+3,   1.286018E-3,   6.888559E+0,   2.728155E-5,   100,1,1,1
        597,2026-09-02,14:24:49.608,        121,          8,   1.233800E+2,   1.310380E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004378E+3,   2.165327E-2,   6.542969E-2,   1.540671E+3,   1.357900E-2,   7.116699E-2,   2.488628E+1,   3.908607E-3,   1.498024E+3,   6.894260E-3,   6.897583E+0,   3.645129E-5,   100,0,1,0
        598,2026-09-02,14:26:49.610,        122,          8,   1.233800E+2,   1.310380E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004432E+3,   5.693426E-3,   2.307129E-2,   1.540677E+3,   1.557648E-2,   8.349609E-2,   2.490776E+1,   7.452325E-3,   1.498043E+3,   3.111305E-3,   6.897573E+0,   4.028414E-5,   100,0,1,0
        599,2026-09-02,14:28:49.612,        123,          8,   1.233800E+2,   1.310380E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004441E+3,   1.812247E-3,   8.850098E-3,   1.540711E+3,   1.305292E-2,   6.945801E-2,   2.493541E+1,   6.546308E-3,   1.498051E+3,   1.602112E-3,   6.897491E+0,   3.404782E-5,   100,1,1,1
        600,2026-09-02,14:30:49.614,        124,          8,   1.233800E+2,   1.310380E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004445E+3,   2.101957E-3,   9.338379E-3,   1.540739E+3,   1.059803E-2,   5.139160E-2,   2.496114E+1,   5.722944E-3,   1.498058E+3,   1.540423E-3,   6.897422E+0,   2.799258E-5,   100,1,1,1
        601,2026-09-02,14:32:49.616,        125,          8,   1.233800E+2,   1.310380E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004450E+3,   1.076649E-3,   5.004883E-3,   1.540760E+3,   1.171823E-2,   5.981445E-2,   2.498261E+1,   5.199723E-3,   1.498063E+3,   1.263010E-3,   6.897372E+0,   3.061948E-5,   100,1,1,1
        602,2026-09-02,14:34:49.618,        126,          8,   1.233800E+2,   1.310380E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004448E+3,   2.720908E-3,   1.031494E-2,   1.540842E+3,   3.368323E-2,   1.414795E-1,   2.502151E+1,   1.597285E-2,   1.498073E+3,   3.314596E-3,   6.897162E+0,   8.608468E-5,   100,0,1,0
        603,2026-09-07,07:56:53.041,          1,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977303E+2,   1.822622E-3,   7.141113E-3,   1.488133E+3,   3.201717E-3,   1.367188E-2,   2.193058E+1,   3.705348E-3,   1.495816E+3,   3.777512E-4,   7.042493E+0,   8.674068E-6,   100,1,1,1
        604,2026-09-07,07:58:53.043,          2,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977258E+2,   9.043620E-4,   3.601074E-3,   1.488141E+3,   2.785950E-3,   1.257324E-2,   2.193712E+1,   1.062415E-3,   1.495817E+3,   1.331065E-4,   7.042473E+0,   7.854994E-6,   100,1,1,1
        605,2026-09-07,08:00:53.045,          3,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977229E+2,   8.725882E-4,   3.906250E-3,   1.488152E+3,   5.385458E-3,   2.490234E-2,   2.194193E+1,   1.668419E-3,   1.495817E+3,   2.504072E-4,   7.042442E+0,   1.506797E-5,   100,1,1,1
        606,2026-09-07,08:02:53.047,          4,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977199E+2,   9.753295E-4,   3.723145E-3,   1.488176E+3,   7.009419E-3,   2.807617E-2,   2.195033E+1,   2.391439E-3,   1.495819E+3,   3.630821E-4,   7.042377E+0,   1.949145E-5,   100,1,1,1
        607,2026-09-07,08:04:53.049,          5,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977170E+2,   8.974569E-4,   3.784180E-3,   1.488198E+3,   7.071797E-3,   2.600098E-2,   2.195864E+1,   2.141031E-3,   1.495820E+3,   3.248265E-4,   7.042316E+0,   1.976181E-5,   100,1,1,1
        608,2026-09-07,08:06:53.051,          6,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977142E+2,   9.945267E-4,   4.028320E-3,   1.488222E+3,   9.181096E-3,   3.173828E-2,   2.196715E+1,   2.895252E-3,   1.495821E+3,   4.538543E-4,   7.042248E+0,   2.577589E-5,   100,1,1,1
        609,2026-09-07,08:08:53.053,          7,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977112E+2,   8.294058E-4,   3.417969E-3,   1.488247E+3,   5.910682E-3,   2.941895E-2,   2.197596E+1,   1.755857E-3,   1.495823E+3,   2.693801E-4,   7.042178E+0,   1.654648E-5,   100,1,1,1
        610,2026-09-07,08:10:53.055,          8,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977086E+2,   9.390473E-4,   4.028320E-3,   1.488271E+3,   7.125125E-3,   2.770996E-2,   2.198431E+1,   2.419571E-3,   1.495824E+3,   3.583145E-4,   7.042112E+0,   1.984484E-5,   100,1,1,1
        611,2026-09-07,08:12:53.057,          9,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977060E+2,   7.458004E-4,   3.479004E-3,   1.488293E+3,   5.958302E-3,   2.856445E-2,   2.199183E+1,   1.839271E-3,   1.495825E+3,   2.997013E-4,   7.042051E+0,   1.659752E-5,   100,1,1,1
        612,2026-09-07,08:14:53.059,         10,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977033E+2,   9.072697E-4,   3.601074E-3,   1.488316E+3,   7.111140E-3,   3.234863E-2,   2.199953E+1,   2.103928E-3,   1.495826E+3,   3.449944E-4,   7.041988E+0,   1.987479E-5,   100,1,1,1
        613,2026-09-07,08:16:53.061,         11,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.977007E+2,   7.302609E-4,   3.234863E-3,   1.488341E+3,   6.489801E-3,   2.783203E-2,   2.200807E+1,   2.306462E-3,   1.495827E+3,   3.392753E-4,   7.041919E+0,   1.806107E-5,   100,1,1,1
        614,2026-09-07,08:18:53.063,         12,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976984E+2,   7.718579E-4,   3.173828E-3,   1.488362E+3,   6.737235E-3,   2.380371E-2,   2.201526E+1,   2.162738E-3,   1.495829E+3,   3.230982E-4,   7.041859E+0,   1.879228E-5,   100,1,1,1
        615,2026-09-07,08:20:53.065,         13,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976957E+2,   8.067084E-4,   3.540039E-3,   1.488393E+3,   6.767360E-3,   3.088379E-2,   2.202511E+1,   2.173717E-3,   1.495830E+3,   3.455698E-4,   7.041775E+0,   1.891330E-5,   100,1,1,1
        616,2026-09-07,08:22:53.067,         14,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976931E+2,   8.095871E-4,   3.112793E-3,   1.488418E+3,   7.598932E-3,   3.356934E-2,   2.203407E+1,   2.482083E-3,   1.495831E+3,   3.738883E-4,   7.041703E+0,   2.119154E-5,   100,1,1,1
        617,2026-09-07,08:24:53.069,         15,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976902E+2,   7.864488E-4,   3.479004E-3,   1.488445E+3,   7.846887E-3,   3.247070E-2,   2.204293E+1,   2.625822E-3,   1.495833E+3,   3.923225E-4,   7.041628E+0,   2.188601E-5,   100,1,1,1
        618,2026-09-07,08:26:53.071,         16,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976875E+2,   8.435191E-4,   3.479004E-3,   1.488475E+3,   7.780241E-3,   3.063965E-2,   2.205309E+1,   2.845549E-3,   1.495834E+3,   4.029516E-4,   7.041545E+0,   2.158114E-5,   100,1,1,1
        619,2026-09-07,08:28:53.073,         17,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976849E+2,   7.958711E-4,   3.479004E-3,   1.488503E+3,   7.800524E-3,   3.320313E-2,   2.206242E+1,   2.344253E-3,   1.495836E+3,   3.720642E-4,   7.041470E+0,   2.178800E-5,   100,1,1,1
        620,2026-09-07,08:30:53.075,         18,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976819E+2,   8.515198E-4,   3.417969E-3,   1.488536E+3,   9.121099E-3,   3.271484E-2,   2.207302E+1,   2.939350E-3,   1.495838E+3,   4.545833E-4,   7.041377E+0,   2.545202E-5,   100,1,1,1
        621,2026-09-07,08:32:53.077,         19,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976790E+2,   8.789576E-4,   3.845215E-3,   1.488568E+3,   7.962726E-3,   3.222656E-2,   2.208425E+1,   2.734370E-3,   1.495839E+3,   4.191099E-4,   7.041286E+0,   2.213420E-5,   100,1,1,1
        622,2026-09-07,08:34:53.079,         20,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976764E+2,   9.532702E-4,   3.845215E-3,   1.488596E+3,   8.512222E-3,   3.063965E-2,   2.209397E+1,   2.908049E-3,   1.495841E+3,   4.349708E-4,   7.041209E+0,   2.369911E-5,   100,1,1,1
        623,2026-09-07,08:36:53.081,         21,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976733E+2,   8.169428E-4,   3.295898E-3,   1.488628E+3,   8.057280E-3,   3.186035E-2,   2.210462E+1,   2.649870E-3,   1.495842E+3,   4.198257E-4,   7.041122E+0,   2.237209E-5,   100,1,1,1
        624,2026-09-07,08:38:53.084,         22,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976704E+2,   7.605723E-4,   3.234863E-3,   1.488658E+3,   8.271416E-3,   3.515625E-2,   2.211468E+1,   2.738850E-3,   1.495844E+3,   4.173031E-4,   7.041039E+0,   2.303322E-5,   100,1,1,1
        625,2026-09-07,08:40:53.085,         23,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976678E+2,   1.004697E-3,   3.845215E-3,   1.488687E+3,   8.780210E-3,   3.234863E-2,   2.212461E+1,   2.780338E-3,   1.495845E+3,   4.224081E-4,   7.040957E+0,   2.447196E-5,   100,1,1,1
        626,2026-09-07,08:42:53.088,         24,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976649E+2,   7.780247E-4,   3.051758E-3,   1.488718E+3,   7.506785E-3,   2.770996E-2,   2.213537E+1,   2.353383E-3,   1.495847E+3,   3.735339E-4,   7.040872E+0,   2.095966E-5,   100,1,1,1
        627,2026-09-07,08:44:53.090,         25,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976622E+2,   8.018332E-4,   3.356934E-3,   1.488746E+3,   9.081419E-3,   3.735352E-2,   2.214488E+1,   2.879370E-3,   1.495849E+3,   4.325348E-4,   7.040793E+0,   2.530496E-5,   100,1,1,1
        628,2026-09-07,08:46:53.092,         26,        100,   0.000000E+0,   1.000000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   9.976592E+2,   8.281654E-4,   3.784180E-3,   1.488782E+3,   8.106570E-3,   3.332520E-2,   2.215696E+1,   2.786635E-3,   1.495850E+3,   4.301060E-4,   7.040693E+0,   2.253699E-5,   100,1,1,1
        629,2026-09-07,09:08:25.839,         27,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005543E+3,   6.053919E-4,   2.563477E-3,   1.540252E+3,   7.210524E-3,   3.344727E-2,   2.239990E+1,   6.397493E-3,   1.497794E+3,   1.257914E-3,   6.898029E+0,   1.815230E-5,   100,1,1,1
        630,2026-09-07,09:10:25.841,         28,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005542E+3,   9.716341E-4,   4.150391E-3,   1.540276E+3,   8.652131E-3,   4.467773E-2,   2.242177E+1,   5.218286E-3,   1.497798E+3,   9.719462E-4,   6.897971E+0,   2.212768E-5,   100,1,1,1
        631,2026-09-07,09:12:25.843,         29,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   5.939396E-4,   2.807617E-3,   1.540292E+3,   6.238205E-3,   3.063965E-2,   2.244124E+1,   3.730904E-3,   1.497802E+3,   7.123146E-4,   6.897932E+0,   1.631107E-5,   100,1,1,1
        632,2026-09-07,09:14:25.845,         30,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   4.779922E-4,   2.075195E-3,   1.540302E+3,   6.389807E-3,   3.466797E-2,   2.245623E+1,   3.641170E-3,   1.497805E+3,   7.818153E-4,   6.897912E+0,   1.665530E-5,   100,1,1,1
        633,2026-09-07,09:16:25.847,         31,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   4.587281E-4,   2.014160E-3,   1.540310E+3,   6.152560E-3,   2.770996E-2,   2.246985E+1,   3.738742E-3,   1.497807E+3,   8.211110E-4,   6.897893E+0,   1.603653E-5,   100,1,1,1
        634,2026-09-07,09:18:25.849,         32,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   4.918654E-4,   2.319336E-3,   1.540323E+3,   6.105707E-3,   3.259277E-2,   2.248460E+1,   3.700477E-3,   1.497811E+3,   7.951776E-4,   6.897863E+0,   1.592138E-5,   100,1,1,1
        635,2026-09-07,09:20:25.851,         33,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   4.766836E-4,   2.258301E-3,   1.540331E+3,   5.403562E-3,   2.600098E-2,   2.249834E+1,   3.280320E-3,   1.497813E+3,   6.347407E-4,   6.897844E+0,   1.429060E-5,   100,1,1,1
        636,2026-09-07,09:22:25.853,         34,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   5.686777E-4,   2.563477E-3,   1.540339E+3,   5.824553E-3,   3.393555E-2,   2.251012E+1,   3.419458E-3,   1.497816E+3,   7.348674E-4,   6.897827E+0,   1.525553E-5,   100,1,1,1
        637,2026-09-07,09:24:25.855,         35,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   5.525211E-4,   2.746582E-3,   1.540348E+3,   5.709718E-3,   3.283691E-2,   2.252280E+1,   3.206155E-3,   1.497818E+3,   6.579363E-4,   6.897806E+0,   1.500212E-5,   100,1,1,1
        638,2026-09-07,09:26:25.857,         36,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   4.359952E-4,   1.831055E-3,   1.540356E+3,   5.139723E-3,   2.502441E-2,   2.253539E+1,   3.130744E-3,   1.497821E+3,   6.396258E-4,   6.897788E+0,   1.358393E-5,   100,1,1,1
        639,2026-09-07,09:28:25.859,         37,          9,   9.096000E+1,   9.096300E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005540E+3,   5.531447E-4,   2.746582E-3,   1.540367E+3,   6.064904E-3,   2.990723E-2,   2.254853E+1,   3.312102E-3,   1.497824E+3,   6.434840E-4,   6.897762E+0,   1.583861E-5,   100,1,1,1
